content,label
"and initiatives to enhance subjective wellbeing., published date: 2015-12-03, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/116, journal name: Recoletos Multidisciplinary Research Journal Vol. 3 No. 2",rmrj_articles
"title: Moral Culture in Kantâ€™s On Education (1803): Implications and Antitheses, keywords: philosophy, Immanuel Kant, On Education, moral culture, qualitative research, author: Albert Albina, doi: https://doi.org/10.32871/rmrj1503.02.13, abstract: The Philippines has been inundated with socio-politico issues that impede peopleâ€™s desire for the countryâ€™s uninterrupted progress. These issues may be complex but their antidote is contrarily simple. An answer is found in Immanuel Kantâ€™s thought on moral culture which pertains to three essential features, namely: obedience, truthfulness, and sociableness. This qualitative research focuses on the fundamental ideas in the section on moral culture in Kantâ€™s On Education. As my contribution to the fund of knowledge, I proceed by establishing the implications and antitheses of the three features of Kantâ€™s moral culture. A discussion on obedience differentiates its two kinds: absolute and voluntary. Absolute obedience is the result of compulsion by a command, while voluntary obedience is the result of confidence by a reasonable will. It is impossible to think of character formation without also thinking of truthfulness. Kant asserts that a man who tells lies has no character. Sociableness emphasizes on the importance of building relationships and friendships. The researcher contends that these three features of moral culture have corresponding antitheses: violation of laws of the land for obedience; lying and dishonesty (highest form is corruption in politics) for truthfulness; and human rights violation (highest form is war) for sociableness. Finally, these features are imperative in forging peace and social order which usher to a kind of development that people aspire., published date: 2015-12-03, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/112, journal name: Recoletos",rmrj_articles
journal name: Recoletos Multidisciplinary Research Journal Vol. 3 No. 2,rmrj_articles
"title: Mother- Tongue Based Multilingual Education Certificate Program vis- a- vis Pupilsâ€™Academic Performance in Public Elementary Schools in Cebu, keywords: mother-tongue based multilingual education, academic achievement, public schools, K to 12, author: Jestoni P. Babia, Helmae N. Etulle-Tapanan, Juleita M. Catipay, Lea Mae A. Ladonga, doi: https://doi.org/10.32871/rmrj1503.02.04, abstract: This study investigates the effectiveness of the Mother-Tongue Based Multilingual Education (MTB-MLE) Certificate Program to the academic performance of pupils utilizing their first language in learning. Teacher-scholarsâ€™ performance were measured in terms of teaching-learning and teaching facilitation. Moreover, pupilsâ€™ satisfaction level were determined based on the comparison of teachersâ€™ performance as scholars, trained and non-trained. The findings of this study revealed that teacher-scholars who enrolled in the certificate program showed positive and direct effect to pupilsâ€™ academic performance. An increase of pupilsâ€™ achievement and satisfaction level towards learning using MTB-MLE as a medium of instruction was grounded on the intensity of teachersâ€™ training about the implementation of MTB-MLE in each grade level. Furthermore, scrutinizing the differences of both teachersâ€™ performance and pupilsâ€™ performance in Grades 1-3 will be helpful in determining more provisions to make the K to 12 implementation more effective and more understandable to individuals within the cycle of learning., published date: 2015-12-03, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/114, journal name: Recoletos Multidisciplinary Research Journal Vol. 3 No. 2",rmrj_articles
"title: A Predictive Model on the Spread of HIV in Cebu City, keywords: predictive model, Acquired Immune Deficiency Syndrome (AIDS), author: Jose D. Velez Jr., Ricky B. Villeta, Roberto N. Padua, Richard Hao, Marielle Colina, doi: https://doi.org/10.32871/rmrj1503.02.10, abstract: Human Immunodeficiency Virus (HIV), which can be spread by peopleâ€™s lifestyle, causes Acquired Immune Deficiency Syndrome (AIDS). Social lifestyles such as multiple sexual partnerships, commitment, protected sex practices, and health checkups are lifestyle factors that can impact on the rate at which entry into any of the epidemiologic compartments S, I or D (death) slows or accelerates. Functional relationships between these social parameters and the disease parameters determined the model developed in this study and used predictive agent-based model to simulate the level of spread of HIV cases in Cebu with base data of the risky lifestyle of BPO agents in the region that could make them vulnerable to infections. Simulation results revealed that there is a rise on the incidence of HIV infections every year, which could become an epidemic in the future if no immediate intervention will be done. Â This high incidence of HIV cases in Cebu as evidenced by simulation results reflect the lack of awareness, prompt action, and policy in Cebu City with regards to mitigating the spread of the virus. Sans any intervention, the incidence of HIV infection can accelerate further in the future., published date: 2015-12-03, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/106, journal name: Recoletos Multidisciplinary Research Journal Vol. 3 No. 2",rmrj_articles
"title: Improved Integrated Crop Management System of Mungbean (Vigna radiata Linn) Production in Central Luzon, keywords: integrated crop management, increase production, mungbean, Central Luzon, author: Mary Grace B. Gatan, Menrado T. Gatan, doi: https://doi.org/10.32871/rmrj1907.02.01, abstract: To address low productivity and increase income, studies were conducted to improve the integrated crop management (ICM) of mungbean. Field experiments established using extracts, biocon agents, and varieties under various cropping systems. In rice-mungbean cropping system, Pagasa 19 applied with Vermitea and Carrageenan exhibited lowest CLS and rust infections. Carrageenan-treated plants produced yield, 0.77t/ha vs Control 0.41t/ha. Under corn-mungbean cropping system, Carrageenan-treated Pagasa 19 had the highest yield of 1.36t/ha. In other trials, CLS infection of Carrageenan-treated Pagasa 19 was reduced by 25.6% and the yield/ha was 62.3% higher than untreated valued at Php 29, 400.00/ha. In Pagasa 7, Carrageenan is effective against CLS and rust, and gave the highest yield of 1.37 ton/ha. The Kulabo, whether applied with Carrageenan, Boron or NPV, reduced the CLS infection and increased the yield up to 0.54t/ha. Improved ICM system is vital to reduce loss, improve soil condition, and enhance yield and income., published date: 2019-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/760, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No.",rmrj_articles
journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 2,rmrj_articles
"title: Enhancing the Growth and Yield of Lettuce (Lactuca sativa L.) in Hydroponic System Using Magnetized Irrigation Water, keywords: agriculture, magnetized water, irrigation, growth, lettuce, hydroponic system, author: Shirly O. Agcaoili, doi: https://doi.org/10.32871/rmrj1907.02.02, abstract: The application of magnetic technology to agricultural productions is considered new breakthroughs to the enhancement of food production. However, studies about its application on the hydroponic system of production on high valued crops are limited. Hence, the present study assessed the effect of magnetically-treated water on the growth and yield parameters of lettuce in hydroponic system. Magnetic device with different number of permanent magnets was used to magnetize irrigation water in the hydroponic system. Uniform and healthy seedlings are transplanted and arranged completely randomized design. Magnetically treated water enhanced the growth and yield parameters of lettuce such as weekly height, leaf area, fresh weight, and root length. The height, leaf area, fresh weight, and root length increased up to 44.30%, 199.93%, 50.72%, and 37.00%, respectively vs. the control. Results revealed that magnetic treatment for water in hydroponic system has potentials to increase the growth of lettuce and consequently its yield., published date: 2019-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/772, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 2",rmrj_articles
"title: Rainforestation and Sustainable Development: From the Lens of the Four Individual Adopters from the Visayas Region in the Philippines, keywords: environment conservation, economic, environmental and social benefits, author: Guiraldo C. Fernandez, Marlito Jose M. Bande, doi: https://doi.org/10.32871/rmrj1907.02.03, abstract: Rainforestation (RF) is a reforestation strategy designed to address the problem of dwindling Philippine forest landscapes by planting native trees to unproductive and idle lands. It was introduced in the early 1990â€™s to ensure that forests only have species that are endemic in the country. Using the method of hermeneutic phenomenology, this paper concludes that the Philippine indigenous tree species have enhanced the viability of Rainforestation as a major conservation strategy in the Philippines as compared to the exotic trees used by the government in the 1970s and 1980s and therefore, is very significant in promoting biodiversity and sustainable development., published date: 2019-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/280, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 2",rmrj_articles
"title: Catholic Identity and Spiritual Well-Being of Students in a Philippine Catholic University, keywords: religious education, catholic identity, spiritual well-being, college students, catholic university, Philippines, author: Enrique G. Oracion, Dennis V. Madrigal, doi: https://doi.org/10.32871/rmrj1907.02.04, abstract: This paper primarily compares the spiritual well-being of students in a Catholic university classified according to their self-ascribed identity as creative and orthodox Catholics. With the use of a survey questionnaire, the demographic and academic profile and church involvement of students were first established and subsequently associated with their self-ascribed Catholic identity using Chi-square test. Meanwhile, the spiritual wellbeing of students was measured using the standardized 20-item Spiritual Well-Being Scale (SWBS) test developed by Paloutzian and Ellison (1982). The t-test and one-way Analysis of Variance were employed to differentiate the spiritual well-being scores of students grouped according to their demographic and academic profile and church involvement. This paper shows that the orthodox Catholics significantly scored higher in spiritual well-being than the creative Catholics. Thus, teaching the meanings of Catholic beliefs and practices should be enriched with practical relevance so students would consider them not merely as part of Catholic rituals., published date: 2019-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/766, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 2",rmrj_articles
"title: Teachersâ€™ Well-Being Through Work Engagement among Montfortian Schools in Asia, keywords: work engagement, servant leadership, Organizational Citizenship Behavior, organizational commitment, perceived organizational support, teachersâ€™ well-being, author: Arul Rayan Irudayaraj, doi: https://doi.org/10.32871/rmrj1907.02.05, abstract: The current study focuses on the well-being of Montfortian teachers in terms of work engagement in five Asian countries such as India, Singapore, Malaysia, Thailand, and the Philippines. Data were collected using a survey questionnaire from 427 teachers. Differences in the level of work engagement were tested using Analysis of Variance. Regression models examined the significant predictors and organizational outcomes of work engagement. Perceived Organizational Support and Servant Leadership significantly predicted Work Engagement in Singapore and Thailand. Work Engagement had a positive impact on Organizational Citizenship Behavior (OCB) directed toward organizations in Singapore, Malaysia, Thailand, and the Philippines. It had a significant effect on OCB directed toward teachers in Malaysia and Thailand. Work Engagement also predicted Affective commitment in India and Singapore. This study produces cross-national knowledge about work
engagement. Further, it provides a better understanding of teachersâ€™ well-being in terms of work engagement and its effect on organizational variables in the school context., published date: 2019-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/779, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 2",rmrj_articles
"title: The Caring Self: The Older Adult Care Providersâ€™ Experiences
, keywords: caring self, older adults, care agent, care providers, author: Daisy Palompon, doi: https://doi.org/10.32871/rmrj1907.02.06, abstract: This study explored the meaning of the caring experiences of nurses and caregivers in a private older adult facility. Using Hermeneutic phenomenology the study interviewed ten informants and data gathered were analyzed using NVivo, a qualitative data analysis software. Findings revealed four themes: a) My mission, my passion; b) My Challenge, my victory; c) Caring beyond boundaries and d) My life, my salvation. The study concluded that the caring self of the care providers consist of three dimensions of caring: confident care, strategic care and enduring care. This became the basis in the development of a theory that states that the caring self is the foundation of all the caring experiences that enables one to become an effective care provider, otherwise known as the care agent., published date: 2019-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/704, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 2",rmrj_articles
"title: Top Stressors among Filipino Undergraduate Students: A Multicenter - Interdisciplinary Study, keywords: stress, mental health, stressors, coping mechanisms, undergraduate students, university students, author: Glynne P. Bate, Marivel B. Go, Severina P. Velos, doi: https://doi.org/10.32871/rmrj1907.02.07, abstract: Stress has been identified as the antecedent for undesirable outcomes, such as depression and self-harm but there still lack of awareness on extent of its impact on academics most notably in a developing country like the Philippines. Thus, a multicenter and interdisciplinary study was employed on 501 students from six state universities in the Philippines. A questionnaire structured to assess the perception of the students as to the severity of identified stressors) as well as the prevalence of the coping mechanisms they adopt to overcome stress was used. The results indicated that academic stressors proved to be the main contributory factor to levels of distress among undergraduates. Educators and decision-makers should tailor regular student evaluations and programs that ensure the impediment of the sources of stress and other measures for further prevention., published date: 2019-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/714, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 2",rmrj_articles
"title: Integration of Specular Reflector in a Dual Axis Solar Tracker, keywords: specular reflector assembly, solar tracker, solar collectors, solar reflectors, author: Teofrenz A. Ycot, John Vincent L. Tiansing, Michaela B. Aliganga, Rachel Mabanag Chong, Jun-Jun Alegrado Obiso, doi: https://doi.org/10.32871/rmrj1705.01.01, abstract: In the Philippines, the installation of solar panels on the rooftops of residential and commercial buildings has increased in popularity. Even if the country has high solar insolation, energy conversion is still inefficient since the solar panel arrays are not always facing in perpendicular to the sun. Technologies related to increasing the solar panel efficiency such as solar trackers are usually complex and expensive. This problem is addressed by designing a low cost dual axis solar tracker with the integration of specular reflector system. The dual axis tracker system can move the panel and the reflector assembly in a precise and controlled manner to ensure maximum output. This was achieved by using a LDR (Light Dependent Resistor) compass assembly, gear system, and stepper motor mechanism. To measure the solar panel output, a voltage sensing circuit was incorporated instead of using the existing optical and time-based techniques. The system performance was tested in both the controlled and the actual environments. Experimental data have shown that when the panel is perpendicular to the light source, the system yields maximum energy. The need for a tracking and planar reflector system is notably important when the light source moves away from the normal because this results to a significant drop of the panelâ€™s average efficiency. The addition of the tracker alone had greater enhancement effect than with the specular reflector only. The tracker boosts the efficiency by 69.55% while the specular reflector boosts it by only 15.12%. Combining the tracker and the specular reflector yields the best result with a",rmrj_articles
"15.12%. Combining the tracker and the specular reflector yields the best result with a 92.33% boost on the average efficiency., published date: 2017-10-11, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/210, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 1",rmrj_articles
"title: Social Media Character Assessment for Talent Selection using Natural Language Processing, keywords: social media analytics, text mining, NLP, author: Jovelyn Cuizon, Kent Ferolino, doi: https://doi.org/10.32871/rmrj1705.01.02, abstract: This study aims to use social media data as corpus to assess personâ€™s character to provide a preliminary background check on job seekers. It will provide recruiters an initial assessment of the candidates as well as supplementary information to support traditional recruitment and talent acquisition activities thereby reducing time and cost spent for character investigation. The application uses social media analytics to assign a social profile score. Unstructured text data are preprocessed to include only keywords which are relevant to the analysis. Word sense disambiguation is applied to determine the underlying meaning of the words. The bag-of-word is then checked for occurrence of associated words defined for each factor. Posts containing at least one occurrence of words associated with the factors are further tested for content polarity. Social character score is computed using proposed formula. The system recommends applicants based on skills and uses social character score for relevancy ranking of candidates relative to the job posts., published date: 2017-10-11, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/245, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 1",rmrj_articles
"title: Discursive Strategies in Negotiating Power: The Case of a Female Radio Show Host, keywords: media discourse, discourse strategies, power, solidarity, author: Claudette Arcelon Baluran, Nancy Simoy Surmieda, doi: https://doi.org/10.32871/rmrj1705.01.03, abstract: Language as a major contestation site for power can manifest linguistic behavior between sexes to negotiate their power.Â  Framed within the poststructuralist framework, this study explored a female radio hostâ€™s discursive strategies to negotiate power in the context of Philippine media.Â  Dominant discourse strategies identified include topic control, utterance length, minimal response, and overlapping.Â  Topic control was utilized to dominate the flow of discourse while utterance length was used to minimize turns thereby allowing the female host to establish dominance during the live conversations. Although considered a weak discourse strategy, minimal responses were used not solely for the purpose of solidarity but to introduce the female radio show hostâ€™s ideas.Â  Overlapping was another strategy identified to control and negotiate power.Â  On an interesting note, prosodic elements were found to be likewise used to negotiate power.Â  The study sheds light on previously claimed weak discourse strategies identified with women.Â  Weak language in this study as well as discourse strategies associated with men has been found to be used by women as means to an endâ€”asÂ  a strategy to negotiate positions of dominance within power relations involving the opposite sex., published date: 2017-10-11, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/242, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 1",rmrj_articles
"title: Teaching Indigenous Peace Concepts from Visayan Fisherfolks and Farmers through the Course Philosophy of the Human Person, keywords: Life, Environment, Teaching of Peace, Indigenous Peace Concepts, author: Guiraldo Centino Fernandez, Sister Geraldine D Villaluz, RSCJ, doi: https://doi.org/10.32871/rmrj1705.01.04, abstract: This paper presents ways in teaching indigenous peace concepts from Visayan fisherfolks and farmers through their integration to the teaching of the Philosophy of the Human Person. This study aims to determine fisherfolks and farmers' notions of peace through the qualitative research method of hermeneutic phenomenology. This study finds out that the respondents understand peace through the concept of Kinabuhi sa Kinaiyahan , Gugma sa Isig ka TawoÂ  and Pagsalig ug Pagtuo sa Ginoo. These concepts are fit to be integrated in the four significant lessons of the course. This study concludes that this research has given marginalized people a chance to air their voices. This studyÂ also concludes that the integration Â  of indigenous peace concepts has made the teaching of Philosophy more meaningful and relevant., published date: 2017-10-12, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/231, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 1",rmrj_articles
"title: Moral Life in Socratesâ€™ Ethical Intellectualism, keywords: Socrates, Ethical Doctrine, Moral Life, Wisdom, Virtue, Ethical Intellectualism, author: Sheldon Ives G. Agaton, doi: https://doi.org/10.32871/rmrj1705.01.05, abstract: A moral life is indispensable to every human person. In the present day society where morality may vary from one understanding to another, there is a risk that its conception may be misconstrued by certain individuals. It is important in order for man to have a better understanding of what a moral life should be. A person who possesses a significant understanding of a moral theory like the Socratic ethics will have an underlying ethical foundation essential in facing situations that threaten his moral standards and beliefs. It is a fact that culture may play a role in the consideration of morality for a particular society, but this paper will focus on the individual personâ€™s concept of morality as taught by Socrates. Ethical Intellectualism is a standard of morality that may be imbibed and applied by the human person. It is an ancient method that can still hold true until today. This paper is an interpretation Socratesâ€™ Ethical Intellectualism regarding a moral person side by side with every individual personâ€™s ideal state of moral life., published date: 2017-10-12, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/205, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 1",rmrj_articles
"title: The Quality of Recoletos Education in Negros Island in the Realm of Philippine Catholic School Standards, keywords: Catholic Education, Recollect Schools, Philippine Catholic School Standards, Descriptive-Correlational, Negros Island, author: Dennis V. Madrigal, Enrique G. Oracion, doi: https://doi.org/10.32871/rmrj1907.01.01, abstract: This descriptive-correlational study assesses the level of quality of Catholic education of five Recollect schools in Negros Island as assessed by school personnel and what they had done according to the framework of the Philippine Catholic School Standards (PCSS). Also, it determines whether a significant relationship exists between the demographic profile of the school personnel and their quality assessment in order to test the hypothesis that variation in their age, length of service, school origin and designation influence their respective assessments. Using the PCSS Survey Questionnaire, the data were analyzed using mean, Spearman rho, and chi-square. The findings reveal that the level of quality of Catholic education in Recollect schools exceeds the benchmark. Significant inverse relationship was found between between age and length of service of school personnel and their Catholic education quality assessment. However, no significant relationship was found between school of origin and designation and their quality assessment., published date: 2019-06-01, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/614, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 1",rmrj_articles
"title: An Investigation on the Intralocality Differences in Health and Safety Implementation of Construction Industries, keywords: health and safety, construction industry, intralocality differences, author: Rino Anthony M. Demeterio, Rosein A. Ancheta Jr., Lanndon A. Ocampo, Dennis L. Capuyan, Reylan G. Capuno, doi: https://doi.org/10.32871/rmrj1907.01.02, abstract: Generally, the status of health and safety in the construction sector is reported to be declining. Consequently, this indicates the necessity of developing an awareness and a comprehensive knowledge among the role of various stakeholders in their contribution to construction health and safety improvement. As part of the construction industry stakeholders, the role of localities is one of the factors to consider in the formation of construction health and safety knowledge and practice. Despite the plethora of construction health and safety studies found in the literature, there have been very few studies that have considered the association between localities and their association with construction health and safety practices. In this paper, a Chi-square test of independence is used to investigate whether a disparity between localities and their safety practices exists. Moreover, this study contributes to existing literature in such a way that it is the first to consider the relationship between intra-locality and health and safety practices in the context of the construction industry. Furthermore, this study will be valuable for construction stakeholders in the formulation of a more unified and standardized health and safety practices and regulations., published date: 2019-06-01, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/587, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 1",rmrj_articles
"title: Development and Performance Evaluation of an Indirect Heat Copra Dryer with Phase Changer
A Comparison with Kiln Drying and Open Sun Drying of Copra, keywords: thermal efficiency, solar radiation, moisture content, fired dryer, copra grading, author: Marvin C. Credo, Rommel T. Valmoria, doi: https://doi.org/10.32871/rmrj1907.01.03, abstract: In the Philippines, farming communities produce copra using traditional open sun drying method that could be severely affected by heavy rainfall, temperature change, and intermittent sunshine, which could cause high microbial infection to the product. On the other hand, kiln drying may avoid these circumstances. However, smoke deposits in the finished product still cause farmers to have low-quality grade copra. Keeping this in view, an indirect heat copra dryer with phase changer (IHCDPC) was designed, fabricated, and evaluated in the hopes of providing farmers an alternative approach in drying copra, which may yield to producing a high-quality grade product. The developed IHCDPC was able to reduce the moisture content in fresh coconut meat from 57.4% w.b. to about 7.2% w.b. for a drying time of twenty-five hours. The IHCDPC was found out to have a thermal efficiency of 30.87%. The copra produced were graded as 84% MGC1, 13% MGC2, and 3% MGC3., published date: 2019-06-03, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/619, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 1",rmrj_articles
"title: Assessing Applicant Employability Using Social Media for Talent Acquisition and Recruitment in IT/BPM Companies, keywords: social media, background check, cyber-vetting, character assessment, author: Jovelyn C Cuizon, doi: https://doi.org/10.32871/rmrj1907.01.04, abstract: The study aims to assess the extent of social media usage in talent acquisition in IT/BPM companies in Cebu and evaluate the insights of the applicants on the practice of using social media in character assessment for hiring decision. The quantitative method was employed to obtain data from two groups of respondents which constitute thirty hiring managers and ninety-six applicants. The study found that while hiring managers moderately practice social media background check to obtain additional information about the applicant, they seldom used it in hiring decisions because of the lack of formal or informal policy allowing or restricting the use of social media for that purpose. It is also found that there is a significant difference in perception between hiring managers and prospective applicants on usergenerated content on candidate social media profile., published date: 2019-06-06, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/631, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 1",rmrj_articles
"title: Toxicity Evaluation and Anthelminthic Property of Cebu Cinnamon (Cinnamomum cebuense Kosterm.) Leaf Extracts, keywords: Cinnamomum cebuense (Kosterm.), toxicity study, anthelmintic assay, brine shrimp lethality assay, Philippine cinnamon, author: Genette Chile Bilbao, Michael Ryan Alimpoos, Jholvenjey Baguio, Stephen Sabal, Shiela Mae Ursal, Jay P. Picardal, doi: https://doi.org/10.32871/rmrj1907.01.05, abstract: Cinnamomum cebuense (Kosterm.) is widely known as stomachache remedy, but adverse reaction to varying amount of herbal extract has also been reported, thus, requiring toxicity-profiling studies. Here, the toxicity of C. cebuense leaf extract (CCLE) was evaluated using brine shrimp lethality assay (BSLA) and anthelminthic assay under a complete randomized design with equal replications. Results in BSLA revealed an LC50 value of 7.05 Î¼g/ml (pâ‰¤0.05) which is considerably medium-toxic based on standard toxicity criterion. Influence on earthworm activity showed significant difference (pâ‰¤0.01) among the different concentrations of the extract (100 mg/ml, 75 mg/ml, 50 mg/ml, and 25 mg/ml) following a concentration-dependent response trend. Results suggest strong toxicity against earthworms at 75â€“100 mg/ml while having a moderate to weak toxicity at 25â€“50mg/ml. Both assays were able to elucidate toxicity of CCLE which may be due to the presence of cinnamaldehyde, the main phytochemical found in cinnamon leaves. CCLE is toxic at elevated dosages and thus warrants parallel studies using",rmrj_articles
"found in cinnamon leaves. CCLE is toxic at elevated dosages and thus warrants parallel studies using higher-vertebrate models., published date: 2019-06-20, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/625, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 1",rmrj_articles
"title: Understanding Sex Differences in Depressive Symptomatology Among Malaysian Adolescents, keywords: adolescents, depressive symptoms, parental verbal aggression, sex, stressful life events, author: Sharisse May M. Barra, Rozumah Baharudin, Nor Sheereen Zulkefly, Amira Najiha Yahya, Zainal Madon, doi: https://doi.org/10.32871/rmrj1907.01.06, abstract: Depressive symptomatology is among the major psychological problems experienced by adolescents. Sex differences in the occurrence of depressive symptoms have likewise been extensively reported in literature. However, a great majority of related research have primarily been carried out in the Western context. Hence, we conducted a study to identify the prevalence of depressive symptoms among Malaysian adolescents, and to determine its relationship with certain risk factors as well as the potential moderating role of sex. The sample comprised 964 adolescents from 20 secondary schools across Malaysia. Using logistic regression, results demonstrated that stressful life events and maternal verbal aggression significantly predicted symptoms of depression. In the moderation tests, sex significantly interacted with stressful life events and parental verbal aggression in predicting depressive symptoms. Hence, there is evidence to suggest that the depressogenic impact of stressful life events and parental verbal aggression on depressive symptomatology differs between male and female adolescents., published date: 2019-07-09, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/680, journal name: Recoletos Multidisciplinary Research Journal Vol. 7 No. 1",rmrj_articles
"title: Disentangling the Rubrico and Dolalas Hypotheses on the Davao Filipino Language, keywords: Davao Filipino, Rubrico Hypothesis, Dolalas Hypothesis, Theory of Communication Accommodation, Language Contact, author: Feorillo Petronilo A. Demeterio III, Jeconiah Louis Dreisbach, doi: https://doi.org/10.32871/rmrj1705.02.01, abstract: There are two seemingly conflicting hypotheses on the status and impact of the Davao Filipino language. On one hand, Rubrico is optimistic that it could be a model variety of a more democratic and inclusive Filipino language that should be open to contributions and alterations from the other Philippine languages. On the other hand, Dolalas is giving a warning that the continued hegemony of the Tagalog/Filipino language on the Cebuano language will eventually destroy the latter. When conceptualized using the communication accommodation theory of Giles, the seemingly conflicting hypotheses would actually fit into a single construct that lines up the Cebuano language, the process of divergence, the Davao Filipino language, the process of convergence, and the Tagalog/Filipino language. Using the same communication accommodation theory, this paper assessed the validities of the two hypotheses, and attempted to formulate more acceptable hypotheses on the status and impact of the Davao Filipino language., published date: 2017-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/267, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 2",rmrj_articles
"title: Evaluating Philippine Studentsâ€™ Class Participation with a Token Currency System, keywords: token economy, class participation, author: Stevenson Q. Yu, doi: https://doi.org/10.32871/rmrj1705.02.02, abstract: Although past studies have validated the importance of active class participation in facilitating student learning, evaluating class participation remains a major issue. This study applies a token economy system to a Philippine university by awarding token currency to students who contributed meaningfully in class. After course completion, an online survey was administered to the 65 participating students, of which there were 26 completed responses. There was no evidence that the token economy increased student performance. However, survey results, coupled with student feedback, suggest that using a token economy is a viable alternative to traditional methods of evaluating student participation., published date: 2017-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/217, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 2",rmrj_articles
"title: Economic Decision across Regions of the Philippines, keywords: multivariate analysis, economic disparity, risks taking, author: Joshua Edson G. Ordiz, doi: https://doi.org/10.32871/rmrj1705.02.03, abstract: This study determines why Gross Regional Domestic Product per Capita (GRDP) differs across regions in the Philippines vis-Ã -vis population rate, tertiary graduate rate, and crime rate as factors. Using Minitab, it examines the secondary data sets based on every group from various regions of the country. Findings show that educated human capital converge more in highly developed areas where risks matter less and safety measures exist. This results to a concentrated high GRDP in some. It further reveals that index and non-index crime rate is not a hindrance for a person to move in the area with many opportunities as long as life is not at stake. There were more educated individuals in regions with lower GRDP; however, they practiced and worked in highly developed areas and where law is enforced, eyeing a better condition of life. By implication, it results to concentration of educated labor force in areas with better opportunities., published date: 2017-12-31, link: https://rmrj.usjr.edu.ph/rmrj/index.php/RMRJ/article/view/260, journal name: Recoletos Multidisciplinary Research Journal Vol. 5 No. 2",rmrj_articles
